Chromosome	Start	Ratio	MedianRatio	CopyNumber
20	51550001	1.1489	1.20802	5
20	51600001	1.14546	1.20802	5
20	51650001	1.22654	1.20802	5
20	51700001	1.18523	1.20802	5
20	51750001	1.14015	1.20802	5
20	51800001	1.18176	1.20802	5
20	51850001	1.24716	1.20802	5
20	51900001	1.21957	1.20802	5
20	51950001	1.20581	1.20802	5
20	52000001	1.19605	1.20802	5
20	52050001	1.225	1.20802	5
20	52100001	1.17815	1.20802	5
20	52150001	1.19033	1.20802	5
20	52200001	1.19679	1.20802	5
20	52250001	1.17229	1.20802	5
20	52300001	1.21399	1.20802	5
20	52350001	1.22985	1.20802	5
20	52400001	1.23829	1.20802	5
20	52450001	1.22188	1.20802	5
20	52500001	1.19141	1.20802	5
20	52550001	1.19398	1.20802	5
20	52600001	1.18173	1.20802	5
20	52650001	1.13643	1.20802	5
20	52700001	1.24183	1.20802	5
20	52750001	1.18449	1.20802	5
20	52800001	1.24691	1.20802	5
20	52850001	1.23326	1.20802	5
20	52900001	1.2439	1.20802	5
20	52950001	1.2235	1.20802	5
20	53000001	1.26924	1.20802	5
20	53050001	1.23852	1.20802	5
20	53100001	1.23238	1.20802	5
20	53150001	1.27999	1.20802	5
20	53200001	1.30696	1.20802	5
20	53250001	1.18521	1.20802	5
20	53300001	1.17469	1.20802	5
20	53350001	1.19903	1.20802	5
20	53400001	1.20306	1.20802	5
20	53450001	1.09744	1.20802	5
20	53500001	1.19816	1.20802	5
20	53550001	1.20804	1.20802	5
20	53600001	1.26129	1.20802	5
20	53650001	1.24714	1.20802	5
20	53700001	1.23469	1.20802	5
20	53750001	1.20342	1.20802	5
20	53800001	1.27747	1.20802	5
20	53850001	1.23982	1.20802	5
20	53900001	1.22942	1.20802	5
20	53950001	1.20392	1.20802	5
20	54000001	1.20086	1.20802	5
20	54050001	1.15191	1.20802	5
20	54100001	1.18682	1.20802	5
20	54150001	1.22664	1.20802	5
20	54200001	1.2198	1.20802	5
20	54250001	1.16316	1.20802	5
20	54300001	1.21337	1.20802	5
20	54350001	1.15329	1.20802	5
20	54400001	1.26872	1.20802	5
20	54450001	1.21587	1.20802	5
20	54500001	1.20019	1.20802	5
20	54550001	1.20038	1.20802	5
20	54600001	1.20155	1.20802	5
20	54650001	1.24078	1.20802	5
20	54700001	1.23717	1.20802	5
20	54750001	1.14571	1.20802	5
20	54800001	1.17261	1.20802	5
20	54850001	1.23397	1.20802	5
20	54900001	1.17497	1.20802	5
20	54950001	1.21535	1.20802	5
20	55000001	1.2111	1.20802	5
20	55050001	1.21249	1.20802	5
20	55100001	1.20127	1.20802	5
20	55150001	1.27216	1.20802	5
20	55200001	1.20248	1.20802	5
20	55250001	1.30504	1.20802	5
20	55300001	1.24192	1.20802	5
20	55350001	1.18339	1.20802	5
20	55400001	1.22934	1.20802	5
20	55450001	1.18302	1.20802	5
20	55500001	1.20802	1.20802	5
20	55550001	1.22468	1.20802	5
20	55600001	1.14539	1.20802	5
20	55650001	1.26855	1.20802	5
20	55700001	1.19	1.20802	5
20	55750001	1.14293	1.20802	5
20	55800001	1.2526	1.20802	5
20	55850001	1.16455	1.20802	5
20	55900001	1.13835	1.20802	5
20	55950001	1.15429	1.20802	5
20	56000001	1.22808	1.20802	5
20	56050001	1.17744	1.20802	5
20	56100001	1.24213	1.20802	5
20	56150001	1.23267	1.20802	5
20	56200001	1.28939	1.20802	5
20	56250001	1.2599	1.20802	5
20	56300001	1.25871	1.20802	5
20	56350001	1.22129	1.20802	5
20	56400001	1.14897	1.20802	5
20	56450001	1.24038	1.20802	5
20	56500001	1.22683	1.20802	5
20	56550001	1.21018	1.20802	5
20	56600001	1.23897	1.20802	5
20	56650001	1.18029	1.20802	5
20	56700001	1.233	1.20802	5
20	56750001	1.23127	1.20802	5
20	56800001	1.17143	1.20802	5
20	56850001	1.23618	1.20802	5
20	56900001	1.22701	1.20802	5
20	56950001	1.25064	1.20802	5
20	57000001	1.24951	1.20802	5
20	57050001	1.22655	1.20802	5
20	57100001	1.21064	1.20802	5
20	57150001	1.25288	1.20802	5
20	57200001	1.22381	1.20802	5
20	57250001	1.18994	1.20802	5
20	57300001	1.17004	1.20802	5
20	57350001	1.12175	1.20802	5
20	57400001	1.20083	1.20802	5
20	57450001	1.17325	1.20802	5
20	57500001	1.20792	1.20802	5
20	57550001	1.2809	1.20802	5
20	57600001	1.14825	1.20802	5
20	57650001	1.2754	1.20802	5
20	57700001	1.26061	1.20802	5
20	57750001	1.20271	1.20802	5
20	57800001	1.23319	1.20802	5
20	57850001	1.21284	1.20802	5
20	57900001	1.23782	1.20802	5
20	57950001	1.21852	1.20802	5
20	58000001	1.15802	1.20802	5
20	58050001	1.14198	1.20802	5
20	58100001	1.18457	1.20802	5
20	58150001	1.18421	1.20802	5
20	58200001	1.25194	1.20802	5
20	58250001	1.19192	1.20802	5
20	58300001	1.16503	1.20802	5
20	58350001	1.21677	1.20802	5
20	58400001	1.1894	1.20802	5
20	58450001	1.14086	1.20802	5
20	58500001	1.20773	1.20802	5
20	58550001	1.23069	1.20802	5
20	58600001	1.2662	1.20802	5
20	58650001	1.17389	1.20802	5
20	58700001	1.23339	1.20802	5
20	58750001	1.25327	1.20802	5
20	58800001	1.22012	1.20802	5
20	58850001	1.16975	1.20802	5
20	58900001	1.20165	1.20802	5
20	58950001	1.18911	1.20802	5
20	59000001	1.18265	1.20802	5
20	59050001	1.2011	1.20802	5
20	59100001	1.21048	1.20802	5
20	59150001	1.19955	1.20802	5
20	59200001	1.17081	1.20802	5
20	59250001	1.2055	1.20802	5
20	59300001	1.27878	1.20802	5
20	59350001	1.17656	1.20802	5
20	59400001	1.22434	1.20802	5
20	59450001	1.20533	1.20802	5
20	59500001	1.11236	1.20802	5
20	59550001	1.20963	1.20802	5
20	59600001	1.22801	1.20802	5
20	59650001	1.24805	1.20802	5
20	59700001	1.25007	1.20802	5
20	59750001	1.28399	1.20802	5
20	59800001	1.20739	1.20802	5
20	59850001	1.16603	1.20802	5
20	59900001	1.14634	1.20802	5
20	59950001	1.16337	1.20802	5
20	60000001	1.15708	1.20802	5
20	60050001	1.26061	1.20802	5
20	60100001	1.25366	1.20802	5
20	60150001	1.1498	1.20802	5
20	60200001	1.20614	1.20802	5
20	60250001	1.19518	1.20802	5
20	60300001	1.23902	1.20802	5
20	60350001	1.19562	1.20802	5
20	60400001	1.19121	1.20802	5
20	60450001	1.17602	1.20802	5
20	60500001	1.16812	1.20802	5
20	60550001	1.17632	1.20802	5
20	60600001	1.17418	1.20802	5
20	60650001	1.20395	1.20802	5
20	60700001	1.26825	1.20802	5
20	60750001	1.22904	1.20802	5
20	60800001	1.2271	1.20802	5
20	60850001	1.20615	1.20802	5
20	60900001	1.17262	1.20802	5
20	60950001	1.24552	1.20802	5
20	61000001	1.25159	1.20802	5
20	61050001	1.20477	1.20802	5
20	61100001	1.22108	1.20802	5
20	61150001	1.25978	1.20802	5
20	61200001	1.19488	1.20802	5
20	61250001	1.22322	1.20802	5
20	61300001	1.23055	1.20802	5
20	61350001	1.22879	1.20802	5
20	61400001	1.23687	1.20802	5
20	61450001	1.15443	1.20802	5
20	61500001	1.22994	1.20802	5
20	61550001	1.24975	1.20802	5
20	61600001	1.19696	1.20802	5
20	61650001	1.24082	1.20802	5
20	61700001	1.30396	1.20802	5
20	61750001	1.24791	1.20802	5
20	61800001	1.22268	1.20802	5
20	61850001	1.22547	1.20802	5
20	61900001	1.13992	1.20802	5
20	61950001	1.09939	1.20802	5
20	62000001	1.1419	1.20802	5
20	62050001	1.21269	1.20802	5
20	62100001	1.21993	1.20802	5
20	62150001	1.15977	1.20802	5
20	62200001	1.25392	1.20802	5
20	62250001	1.21436	1.20802	5
20	62300001	1.18363	1.20802	5
20	62350001	1.21649	1.20802	5
20	62400001	1.22953	1.20802	5
20	62450001	1.16199	1.20802	5
20	62500001	1.24507	1.20802	5
20	62550001	1.21961	1.20802	5
20	62600001	1.2322	1.20802	5
20	62650001	1.25048	1.20802	5
20	62700001	1.22492	1.20802	5
20	62750001	1.23278	1.20802	5
20	62800001	1.18623	1.20802	5
20	62850001	1.25026	1.20802	5
20	62900001	1.17961	1.20802	5
20	62950001	1.19797	1.20802	5
20	63000001	1.19003	1.20802	5
20	63050001	1.22186	1.20802	5
20	63100001	1.17662	1.20802	5
20	63150001	1.2041	1.20802	5
20	63200001	1.20937	1.20802	5
20	63250001	1.21766	1.20802	5
20	63300001	1.2062	1.20802	5
20	63350001	1.16171	1.20802	5
20	63400001	1.15098	1.20802	5
20	63450001	1.17857	1.20802	5
20	63500001	1.20849	1.20802	5
20	63550001	1.21902	1.20802	5
20	63600001	1.16072	1.20802	5
20	63650001	1.21409	1.20802	5
20	63700001	1.17607	1.20802	5
20	63750001	1.17954	1.20802	5
20	63800001	1.21093	1.20802	5
20	63850001	1.19138	1.20802	5
20	63900001	1.22071	1.20802	5
20	63950001	1.16442	1.20802	5
20	64000001	1.18643	1.20802	5
20	64050001	1.19128	1.20802	5
20	64100001	1.13237	1.10342	4
20	64150001	1.07447	1.10342	4
20	64200001	1.17559	1.10342	4
20	64250001	1.0517	1.10342	4
20	64300001	-1	-1	4
20	64350001	-1	-1	4
20	64400001	-1	-1	4
21	1	-1	-1	3
21	50001	-1	-1	3
21	100001	-1	-1	3
21	150001	-1	-1	3
21	200001	-1	-1	3
21	250001	-1	-1	3
21	300001	-1	-1	3
21	350001	-1	-1	3
21	400001	-1	-1	3
21	450001	-1	-1	3
21	500001	-1	-1	3
21	550001	-1	-1	3
21	600001	-1	-1	3
21	650001	-1	-1	3
21	700001	-1	-1	3
21	750001	-1	-1	3
21	800001	-1	-1	3
21	850001	-1	-1	3
21	900001	-1	-1	3
21	950001	-1	-1	3
21	1000001	-1	-1	3
21	1050001	-1	-1	3
21	1100001	-1	-1	3
21	1150001	-1	-1	3
21	1200001	-1	-1	3
21	1250001	-1	-1	3
21	1300001	-1	-1	3
21	1350001	-1	-1	3
21	1400001	-1	-1	3
21	1450001	-1	-1	3
21	1500001	-1	-1	3
21	1550001	-1	-1	3
21	1600001	-1	-1	3
21	1650001	-1	-1	3
21	1700001	-1	-1	3
21	1750001	-1	-1	3
21	1800001	-1	-1	3
21	1850001	-1	-1	3
21	1900001	-1	-1	3
21	1950001	-1	-1	3
21	2000001	-1	-1	3
21	2050001	-1	-1	3
21	2100001	-1	-1	3
21	2150001	-1	-1	3
21	2200001	-1	-1	3
21	2250001	-1	-1	3
21	2300001	-1	-1	3
21	2350001	-1	-1	3
21	2400001	-1	-1	3
21	2450001	-1	-1	3
21	2500001	-1	-1	3
21	2550001	-1	-1	3
21	2600001	-1	-1	3
21	2650001	-1	-1	3
21	2700001	-1	-1	3
21	2750001	-1	-1	3
21	2800001	-1	-1	3
21	2850001	-1	-1	3
21	2900001	-1	-1	3
21	2950001	-1	-1	3
21	3000001	-1	-1	3
21	3050001	-1	-1	3
21	3100001	-1	-1	3
21	3150001	-1	-1	3
21	3200001	-1	-1	3
21	3250001	-1	-1	3
21	3300001	-1	-1	3
21	3350001	-1	-1	3
21	3400001	-1	-1	3
21	3450001	-1	-1	3
21	3500001	-1	-1	3
21	3550001	-1	-1	3
21	3600001	-1	-1	3
21	3650001	-1	-1	3
21	3700001	-1	-1	3
21	3750001	-1	-1	3
21	3800001	-1	-1	3
21	3850001	-1	-1	3
21	3900001	-1	-1	3
21	3950001	-1	-1	3
21	4000001	-1	-1	3
21	4050001	-1	-1	3
21	4100001	-1	-1	3
21	4150001	-1	-1	3
21	4200001	-1	-1	3
21	4250001	-1	-1	3
21	4300001	-1	-1	3
21	4350001	-1	-1	3
21	4400001	-1	-1	3
21	4450001	-1	-1	3
21	4500001	-1	-1	3
21	4550001	-1	-1	3
21	4600001	-1	-1	3
21	4650001	-1	-1	3
21	4700001	-1	-1	3
21	4750001	-1	-1	3
21	4800001	-1	-1	3
21	4850001	-1	-1	3
21	4900001	-1	-1	3
21	4950001	-1	-1	3
21	5000001	-1	-1	3
21	5050001	0.80972	0.845525	3
21	5100001	0.881189	0.845525	3
21	5150001	-1	0.845525	3
21	5200001	-1	0.845525	3
21	5250001	0.884007	0.845525	3
21	5300001	0.860007	0.845525	3
21	5350001	0.884163	0.845525	3
21	5400001	-1	0.845525	3
21	5450001	-1	0.845525	3
21	5500001	0.885419	0.845525	3
21	5550001	0.839484	0.845525	3
21	5600001	-1	0.845525	3
21	5650001	-1	0.845525	3
21	5700001	0.870638	0.845525	3
21	5750001	0.84171	0.845525	3
21	5800001	-1	0.845525	3
21	5850001	0.843362	0.845525	3
21	5900001	-1	0.845525	3
21	5950001	-1	0.845525	3
21	6000001	0.851198	0.845525	3
21	6050001	0.855659	0.845525	3
21	6100001	0.888181	0.845525	3
21	6150001	-1	0.845525	3
21	6200001	-1	0.845525	3
21	6250001	0.846286	0.845525	3
21	6300001	0.827653	0.845525	3
21	6350001	-1	0.845525	3
21	6400001	-1	0.845525	3
21	6450001	0.83418	0.845525	3
21	6500001	0.84265	0.845525	3
21	6550001	-1	0.845525	3
21	6600001	-1	0.845525	3
21	6650001	0.799429	0.845525	3
21	6700001	-1	0.845525	3
21	6750001	-1	0.845525	3
21	6800001	0.855026	0.845525	3
21	6850001	0.886933	0.845525	3
21	6900001	-1	0.845525	3
21	6950001	-1	0.845525	3
21	7000001	0.844763	0.845525	3
21	7050001	0.86831	0.845525	3
21	7100001	0.788785	0.845525	3
21	7150001	-1	0.845525	3
21	7200001	0.877891	0.845525	3
21	7250001	0.913105	0.845525	3
21	7300001	-1	0.845525	3
21	7350001	-1	0.845525	3
21	7400001	0.831581	0.845525	3
21	7450001	0.813611	0.845525	3
21	7500001	-1	0.845525	3
21	7550001	0.843078	0.845525	3
21	7600001	0.822541	0.845525	3
21	7650001	0.844182	0.845525	3
21	7700001	-1	0.845525	3
21	7750001	0.868709	0.845525	3
21	7800001	0.842636	0.845525	3
21	7850001	-1	-1	4
21	7900001	-1	-1	4
21	7950001	2.0925	2.0925	8
21	8000001	1.36604	1.36604	5
21	8050001	-1	-1	4
21	8100001	0.845641	0.879336	4
21	8150001	0.879809	0.879336	4
21	8200001	0.862777	0.879336	4
21	8250001	-1	0.879336	4
21	8300001	-1	0.879336	4
21	8350001	0.836599	0.879336	4
21	8400001	0.871969	0.879336	4
21	8450001	-1	0.879336	4
21	8500001	-1	0.879336	4
21	8550001	0.869631	0.879336	4
21	8600001	0.870786	0.879336	4
21	8650001	0.895895	0.879336	4
21	8700001	-1	0.879336	4
21	8750001	0.861719	0.879336	4
21	8800001	0.881741	0.879336	4
21	8850001	-1	0.879336	4
21	8900001	-1	0.879336	4
21	8950001	-1	0.879336	4
21	9000001	0.870999	0.879336	4
21	9050001	0.893208	0.879336	4
21	9100001	0.937306	0.879336	4
21	9150001	0.926133	0.879336	4
21	9200001	-1	0.879336	4
21	9250001	0.894056	0.879336	4
21	9300001	0.909297	0.879336	4
21	9350001	-1	0.879336	4
21	9400001	-1	0.879336	4
21	9450001	-1	0.879336	4
21	9500001	-1	0.879336	4
21	9550001	0.913342	0.879336	4
21	9600001	0.824904	0.879336	4
21	9650001	0.942842	0.879336	4
21	9700001	0.883113	0.879336	4
21	9750001	0.829164	0.879336	4
21	9800001	0.883425	0.879336	4
21	9850001	0.830919	0.879336	4
21	9900001	0.811505	0.879336	4
21	9950001	0.858212	0.879336	4
21	10000001	0.842578	0.879336	4
21	10050001	0.878822	0.879336	4
21	10100001	0.847886	0.879336	4
21	10150001	-1	0.879336	4
21	10200001	-1	0.879336	4
21	10250001	-1	0.879336	4
21	10300001	-1	0.879336	4
21	10350001	0.808541	0.879336	4
21	10400001	0.848536	0.879336	4
21	10450001	0.884898	0.879336	4
21	10500001	0.879336	0.879336	4
21	10550001	0.953706	0.879336	4
21	10600001	0.930673	0.879336	4
21	10650001	0.910932	0.879336	4
21	10700001	0.88589	0.879336	4
21	10750001	0.934433	0.879336	4
21	10800001	-1	0.879336	4
21	10850001	-1	0.879336	4
21	10900001	0.81764	0.879336	4
21	10950001	0.927539	0.879336	4
21	11000001	1.08267	1.06949	4
21	11050001	1.10338	1.06949	4
21	11100001	1.04432	1.06949	4
21	11150001	0.997375	1.06949	4
21	11200001	1.01305	1.06949	4
21	11250001	0.96062	1.06949	4
21	11300001	1.23924	1.06949	4
21	11350001	0.981755	1.06949	4
21	11400001	1.00686	1.06949	4
21	11450001	1.08266	1.06949	4
21	11500001	1.02226	1.06949	4
21	11550001	1.08128	1.06949	4
21	11600001	1.14311	1.06949	4
21	11650001	0.958285	1.06949	4
21	11700001	0.991534	1.06949	4
21	11750001	1.08334	1.06949	4
21	11800001	1.06885	1.06949	4
21	11850001	1.1069	1.06949	4
21	11900001	1.05076	1.06949	4
21	11950001	1.06949	1.06949	4
21	12000001	1.11182	1.06949	4
21	12050001	1.07528	1.06949	4
21	12100001	1.13733	1.06949	4
21	12150001	1.17703	1.06949	4
21	12200001	1.05502	1.06949	4
21	12250001	0.948396	1.06949	4
21	12300001	1.09935	1.06949	4
21	12350001	1.26888	1.22713	5
21	12400001	1.12967	1.22713	5
21	12450001	1.39054	1.22713	5
21	12500001	1.22713	1.22713	5
21	12550001	1.1726	1.22713	5
21	12600001	1.02369	0.922878	4
21	12650001	0.945914	0.922878	4
21	12700001	0.918507	0.922878	4
21	12750001	0.922878	0.922878	4
21	12800001	0.903051	0.922878	4
21	12850001	1.08448	1.08448	4
21	12900001	-1	-1	4
21	12950001	-1	-1	4
21	13000001	0.842139	0.859458	3
21	13050001	0.881381	0.859458	3
21	13100001	0.877649	0.859458	3
21	13150001	0.908221	0.859458	3
21	13200001	0.844386	0.859458	3
21	13250001	0.836317	0.859458	3
21	13300001	0.786265	0.859458	3
21	13350001	0.794076	0.859458	3
21	13400001	0.844178	0.859458	3
21	13450001	0.82014	0.859458	3
21	13500001	0.816707	0.859458	3
21	13550001	0.876747	0.859458	3
21	13600001	0.922337	0.859458	3
21	13650001	0.838912	0.859458	3
21	13700001	0.935541	0.859458	3
21	13750001	0.831291	0.859458	3
21	13800001	0.856134	0.859458	3
21	13850001	0.888993	0.859458	3
21	13900001	0.884159	0.859458	3
21	13950001	0.848468	0.859458	3
21	14000001	0.797157	0.859458	3
21	14050001	0.866774	0.859458	3
21	14100001	0.859139	0.859458	3
21	14150001	0.824254	0.859458	3
21	14200001	0.863491	0.859458	3
21	14250001	0.828557	0.859458	3
21	14300001	0.89544	0.859458	3
21	14350001	0.842895	0.859458	3
21	14400001	0.871296	0.859458	3
21	14450001	0.857948	0.859458	3
21	14500001	0.88259	0.859458	3
21	14550001	0.840058	0.859458	3
21	14600001	0.835572	0.859458	3
21	14650001	0.829295	0.859458	3
21	14700001	0.8416	0.859458	3
21	14750001	0.862664	0.859458	3
21	14800001	0.89545	0.859458	3
21	14850001	0.840049	0.859458	3
21	14900001	0.938887	0.859458	3
21	14950001	0.877278	0.859458	3
21	15000001	0.845453	0.859458	3
21	15050001	0.84935	0.859458	3
21	15100001	0.856649	0.859458	3
21	15150001	0.869394	0.859458	3
21	15200001	0.887699	0.859458	3
21	15250001	0.851918	0.859458	3
21	15300001	0.839678	0.859458	3
21	15350001	0.810578	0.859458	3
21	15400001	0.797767	0.859458	3
21	15450001	0.916707	0.859458	3
21	15500001	0.922535	0.859458	3
21	15550001	0.894333	0.859458	3
21	15600001	0.794405	0.859458	3
21	15650001	0.837905	0.859458	3
21	15700001	0.803312	0.859458	3
21	15750001	0.939514	0.859458	3
21	15800001	0.813328	0.859458	3
21	15850001	0.856799	0.859458	3
21	15900001	0.936924	0.859458	3
21	15950001	0.876703	0.859458	3
21	16000001	0.874054	0.859458	3
21	16050001	0.876966	0.859458	3
21	16100001	0.813581	0.859458	3
21	16150001	0.863093	0.859458	3
21	16200001	0.855227	0.859458	3
21	16250001	0.859448	0.859458	3
21	16300001	0.844052	0.859458	3
21	16350001	0.840808	0.859458	3
21	16400001	0.873747	0.859458	3
21	16450001	0.887899	0.859458	3
21	16500001	0.901156	0.859458	3
21	16550001	0.883108	0.859458	3
21	16600001	0.89734	0.859458	3
21	16650001	0.8592	0.859458	3
21	16700001	0.898233	0.859458	3
21	16750001	0.879178	0.859458	3
21	16800001	0.831088	0.859458	3
21	16850001	0.855584	0.859458	3
21	16900001	0.818574	0.859458	3
21	16950001	0.870108	0.859458	3
21	17000001	0.915791	0.859458	3
21	17050001	0.938753	0.859458	3
21	17100001	0.859468	0.859458	3
21	17150001	0.976059	0.859458	3
21	17200001	0.907543	0.859458	3
21	17250001	0.94042	0.859458	3
21	17300001	0.880871	0.859458	3
21	17350001	0.893843	0.859458	3
21	17400001	0.896452	0.859458	3
21	17450001	0.837994	0.859458	3
21	17500001	0.849101	0.859458	3
21	17550001	0.858953	0.859458	3
21	17600001	0.923159	0.859458	3
21	17650001	0.890347	0.859458	3
21	17700001	0.845324	0.859458	3
21	17750001	0.840318	0.859458	3
21	17800001	0.88246	0.859458	3
21	17850001	0.867477	0.859458	3
21	17900001	0.830365	0.859458	3
21	17950001	0.893536	0.859458	3
21	18000001	0.872956	0.859458	3
21	18050001	0.956115	0.859458	3
21	18100001	0.860929	0.859458	3
21	18150001	0.900506	0.859458	3
21	18200001	0.862087	0.859458	3
21	18250001	0.902233	0.859458	3
21	18300001	0.921574	0.859458	3
21	18350001	0.837408	0.859458	3
21	18400001	0.901627	0.859458	3
21	18450001	0.856152	0.859458	3
21	18500001	0.876764	0.859458	3
21	18550001	0.868831	0.859458	3
21	18600001	0.850676	0.859458	3
21	18650001	0.872921	0.859458	3
21	18700001	0.867475	0.859458	3
21	18750001	0.813611	0.859458	3
21	18800001	0.84696	0.859458	3
21	18850001	0.847059	0.859458	3
21	18900001	0.818635	0.859458	3
21	18950001	0.876042	0.859458	3
21	19000001	0.872552	0.859458	3
21	19050001	0.824727	0.859458	3
21	19100001	0.858165	0.859458	3
21	19150001	0.915206	0.859458	3
21	19200001	0.856048	0.859458	3
21	19250001	0.919606	0.859458	3
21	19300001	0.872083	0.859458	3
21	19350001	0.857253	0.859458	3
21	19400001	0.830213	0.859458	3
21	19450001	0.833234	0.859458	3
21	19500001	0.83397	0.859458	3
21	19550001	0.850415	0.859458	3
21	19600001	0.864123	0.859458	3
21	19650001	0.834723	0.859458	3
21	19700001	0.844694	0.859458	3
21	19750001	0.837465	0.859458	3
21	19800001	0.904597	0.859458	3
21	19850001	0.873915	0.859458	3
21	19900001	0.878811	0.859458	3
21	19950001	0.847084	0.859458	3
21	20000001	0.85962	0.859458	3
21	20050001	0.837525	0.859458	3
21	20100001	0.833128	0.859458	3
21	20150001	0.912205	0.859458	3
21	20200001	0.892371	0.859458	3
21	20250001	0.832593	0.859458	3
21	20300001	0.894214	0.859458	3
21	20350001	0.89974	0.859458	3
21	20400001	0.876997	0.859458	3
21	20450001	0.812871	0.859458	3
21	20500001	0.833262	0.859458	3
21	20550001	0.835052	0.859458	3
21	20600001	0.872629	0.859458	3
21	20650001	0.865407	0.859458	3
21	20700001	0.840791	0.859458	3
21	20750001	0.826879	0.859458	3
21	20800001	0.802862	0.859458	3
21	20850001	0.81316	0.859458	3
21	20900001	0.826333	0.859458	3
21	20950001	0.809825	0.859458	3
21	21000001	0.878392	0.859458	3
21	21050001	0.850276	0.859458	3
21	21100001	0.818581	0.859458	3
21	21150001	0.857687	0.859458	3
21	21200001	0.833569	0.859458	3
21	21250001	0.866162	0.859458	3
21	21300001	0.894217	0.859458	3
21	21350001	0.850743	0.859458	3
21	21400001	0.871114	0.859458	3
21	21450001	0.805045	0.859458	3
21	21500001	0.813249	0.859458	3
21	21550001	0.816549	0.859458	3
21	21600001	0.825035	0.859458	3
21	21650001	0.860075	0.859458	3
21	21700001	0.825693	0.859458	3
21	21750001	0.853318	0.859458	3
21	21800001	0.853898	0.859458	3
21	21850001	0.864508	0.859458	3
21	21900001	0.85084	0.859458	3
21	21950001	0.901665	0.859458	3
21	22000001	0.801024	0.859458	3
21	22050001	0.792577	0.859458	3
21	22100001	0.895002	0.859458	3
21	22150001	0.994474	0.859458	3
21	22200001	0.925044	0.859458	3
21	22250001	0.900729	0.859458	3
21	22300001	0.866125	0.859458	3
21	22350001	0.874363	0.859458	3
21	22400001	0.818757	0.859458	3
21	22450001	0.900126	0.859458	3
21	22500001	0.870788	0.859458	3
21	22550001	0.865942	0.859458	3
21	22600001	0.871548	0.859458	3
21	22650001	0.848662	0.859458	3
21	22700001	0.827384	0.859458	3
21	22750001	0.903147	0.859458	3
21	22800001	0.907058	0.859458	3
21	22850001	0.83787	0.859458	3
21	22900001	0.882075	0.859458	3
21	22950001	0.861942	0.859458	3
21	23000001	0.910498	0.859458	3
21	23050001	0.847219	0.859458	3
21	23100001	0.875312	0.859458	3
21	23150001	0.851122	0.859458	3
21	23200001	0.836073	0.859458	3
21	23250001	0.813135	0.859458	3
21	23300001	0.835532	0.859458	3
21	23350001	0.878995	0.859458	3
21	23400001	0.779135	0.859458	3
21	23450001	0.859601	0.859458	3
21	23500001	0.861761	0.859458	3
21	23550001	0.82037	0.859458	3
21	23600001	0.838844	0.859458	3
21	23650001	0.887081	0.859458	3
21	23700001	0.863886	0.859458	3
21	23750001	0.826517	0.859458	3
21	23800001	0.806465	0.859458	3
21	23850001	0.895937	0.859458	3
21	23900001	0.786514	0.859458	3
21	23950001	0.819003	0.859458	3
21	24000001	0.892222	0.859458	3
21	24050001	0.834223	0.859458	3
21	24100001	0.898629	0.859458	3
21	24150001	0.761002	0.859458	3
21	24200001	0.874826	0.859458	3
21	24250001	0.883902	0.859458	3
21	24300001	0.863601	0.859458	3
21	24350001	0.873605	0.859458	3
21	24400001	0.861427	0.859458	3
21	24450001	0.826006	0.859458	3
21	24500001	0.828926	0.859458	3
21	24550001	0.792999	0.859458	3
21	24600001	0.841949	0.859458	3
21	24650001	0.85856	0.859458	3
21	24700001	0.830951	0.859458	3
21	24750001	0.846797	0.859458	3
21	24800001	0.877537	0.859458	3
21	24850001	0.902085	0.859458	3
21	24900001	0.819682	0.859458	3
21	24950001	0.824376	0.859458	3
21	25000001	0.831902	0.859458	3
21	25050001	0.84609	0.859458	3
21	25100001	0.824281	0.859458	3
21	25150001	0.865816	0.859458	3
21	25200001	0.856623	0.859458	3
21	25250001	0.857345	0.859458	3
21	25300001	0.860431	0.859458	3
21	25350001	0.897456	0.859458	3
21	25400001	0.879958	0.859458	3
21	25450001	0.889459	0.859458	3
21	25500001	0.860547	0.859458	3
21	25550001	0.845238	0.859458	3
21	25600001	0.816719	0.859458	3
21	25650001	0.861019	0.859458	3
21	25700001	0.779997	0.859458	3
21	25750001	0.906695	0.859458	3
21	25800001	0.841494	0.859458	3
21	25850001	0.891675	0.859458	3
21	25900001	0.86136	0.859458	3
21	25950001	0.853644	0.859458	3
21	26000001	0.829584	0.859458	3
21	26050001	0.826864	0.859458	3
21	26100001	0.861692	0.859458	3
21	26150001	0.79634	0.859458	3
21	26200001	0.839009	0.859458	3
21	26250001	0.864429	0.859458	3
21	26300001	0.849732	0.859458	3
21	26350001	0.903091	0.859458	3
21	26400001	0.868974	0.859458	3
21	26450001	0.854638	0.859458	3
21	26500001	0.871386	0.859458	3
21	26550001	0.852533	0.859458	3
21	26600001	0.894108	0.859458	3
21	26650001	0.85695	0.859458	3
21	26700001	0.837275	0.859458	3
21	26750001	0.881199	0.859458	3
21	26800001	0.863481	0.859458	3
21	26850001	0.824994	0.859458	3
21	26900001	0.902414	0.859458	3
21	26950001	0.898961	0.859458	3
21	27000001	0.835543	0.859458	3
21	27050001	0.841929	0.859458	3
21	27100001	0.876714	0.859458	3
21	27150001	0.869971	0.859458	3
21	27200001	0.951039	0.859458	3
21	27250001	0.880937	0.859458	3
21	27300001	0.813993	0.859458	3
21	27350001	0.890955	0.859458	3
